1538171745,0
1538171746,0
1538171747,0
1538171748,0
1538171749,0
1538171750,0
1538171751,0
1538171752,0
1538171753,0
1538171754,0
1538171755,0
1538171756,0
1538171757,0
1538171758,0
1538171759,0
1538171760,0
1538171761,0
1538171762,0
1538171763,0
1538171764,0
1538171765,0
1538171766,0
1538171767,0
1538171768,0
1538171769,0
1538171770,0
1538171771,0
1538171772,0
1538171773,0
1538171774,0
1538171775,0
1538171776,0
1538171777,0
1538171778,0
1538171779,0
1538171780,0
1538171781,0
1538171782,0
1538171783,0
1538171784,0
1538171785,0
1538171786,0
1538171787,0
1538171788,0
1538171789,0
1538171790,0
1538171791,0
1538171792,0
1538171793,0
1538171794,0
1538171795,0
1538171796,0
1538171797,0
1538171798,0
1538171799,0
1538171800,0
1538171801,0
1538171802,0
1538171803,0
1538171804,0
1538171805,0
1538171806,0
1538171807,0
1538171808,0
1538171809,0
1538171810,0
1538171811,0
1538171812,0
1538171813,0
1538171814,0
1538171815,0
1538171816,0
1538171817,0
1538171818,0
1538171819,0
1538171820,0
1538171821,0
1538171822,0
1538171823,0
1538171824,0
1538171825,0
1538171826,0
1538171827,0
1538171828,0
1538171829,0
1538171830,0
1538171831,0
1538171832,0
1538171833,0
1538171834,0
1538171835,0
1538171836,0
1538171837,0
1538171838,0
1538171839,0
1538171840,0
1538171841,0
1538171842,0
1538171843,0
1538171844,0
1538171845,0
1538171846,0
1538171847,0
1538171848,0
1538171849,0
1538171850,0
1538171851,0
1538171852,0
1538171853,0
1538171854,0
1538171855,0
1538171856,0
1538171857,0
1538171858,0
1538171859,0
1538171860,0
1538171861,0
1538171862,0
1538171863,0
1538171864,0
1538171865,0
1538171866,0
1538171867,0
1538171868,0
1538171869,0
1538171870,0
1538171871,0
1538171872,0
1538171873,0
1538171874,0
1538171875,0
1538171876,0
1538171877,0
1538171878,0
1538171879,0
1538171880,0
1538171881,0
1538171882,0
1538171883,0
1538171884,0
1538171885,0
1538171886,0
1538171887,0
1538171888,0
1538171889,0
1538171890,0
1538171891,0
1538171892,0
1538171893,0
1538171894,0
1538171895,0
1538171896,0
1538171897,0
1538171898,0
1538171899,0
1538171900,0
1538171901,0
1538171902,0
1538171903,0
1538171904,0
1538171905,0
1538171906,0
1538171907,0
1538171908,0
1538171909,0
1538171910,0
1538171911,0
1538171912,0
1538171913,0
1538171914,0
1538171915,0
1538171916,0
1538171917,0
1538171918,0
1538171919,0
1538171920,0
1538171921,0
1538171922,0
1538171923,0
1538171924,0
1538171925,0
1538171926,0
1538171927,0
1538171928,0
1538171929,0
1538171930,0
1538171931,0
1538171932,0
1538171933,0
1538171934,0
1538171935,0
1538171936,0
1538171937,0
1538171938,0
1538171939,0
1538171940,0
1538171941,0
1538171942,0
1538171943,0
1538171944,0
1538171945,0
1538171946,0
1538171947,0
1538171948,0
1538171949,0
1538171950,0
1538171951,0
1538171952,0
1538171953,0
1538171954,0
1538171955,0
1538171956,0
1538171957,0
1538171958,0
1538171959,0
1538171960,0
1538171961,0
1538171962,0
1538171963,0
1538171964,0
1538171965,0
1538171966,0
1538171967,0
1538171968,0
1538171969,0
1538171970,0
1538171971,0
1538171972,0
1538171973,0
1538171974,0
1538171975,0
1538171976,0
1538171977,0
1538171978,0
1538171979,0
1538171980,0
1538171981,0
1538171982,0
1538171983,0
1538171984,0
