1539804865,0
1539804866,0
1539804867,0
1539804868,0
1539804869,0
1539804870,0
1539804871,0
1539804872,0
1539804873,0
1539804874,0
1539804875,0
1539804876,0
1539804877,0
1539804878,0
1539804879,0
1539804880,0
1539804881,0
1539804882,0
1539804883,0
1539804884,0
1539804885,0
1539804886,0
1539804887,0
1539804888,0
1539804889,0
1539804890,0
1539804891,0
1539804892,0
1539804893,0
1539804894,0
1539804895,0
1539804896,0
1539804897,0
1539804898,0
1539804899,0
1539804900,0
1539804901,0
1539804902,0
1539804903,0
1539804904,0
1539804905,0
1539804906,0
1539804907,0
1539804908,0
1539804909,0
1539804910,0
1539804911,0
1539804912,0
1539804913,0
1539804914,0
1539804915,0
1539804916,0
1539804917,0
1539804918,0
1539804919,0
1539804920,0
1539804921,0
1539804922,0
1539804923,0
1539804924,0
1539804925,0
1539804926,0
1539804927,0
1539804928,0
1539804929,0
1539804930,0
1539804931,0
1539804932,0
1539804933,0
1539804934,0
1539804935,0
1539804936,0
1539804937,0
1539804938,0
1539804939,0
1539804940,0
1539804941,0
1539804942,0
1539804943,0
1539804944,0
1539804945,0
1539804946,0
1539804947,0
1539804948,0
1539804949,0
1539804950,0
1539804951,0
1539804952,0
1539804953,0
1539804954,0
1539804955,0
1539804956,0
1539804957,0
1539804958,1
1539804959,1
1539804960,1
1539804961,1
1539804962,1
1539804963,0
1539804964,1
1539804965,2
1539804966,1
1539804967,1
1539804968,1
1539804969,0
1539804970,0
1539804971,0
1539804972,0
1539804973,0
1539804974,0
1539804975,0
1539804976,0
1539804977,0
1539804978,0
1539804979,0
1539804980,0
1539804981,0
1539804982,0
1539804983,0
1539804984,0
1539804985,0
1539804986,0
1539804987,0
1539804988,0
1539804989,0
1539804990,0
1539804991,0
1539804992,0
1539804993,0
1539804994,0
1539804995,0
1539804996,0
1539804997,0
1539804998,0
1539804999,0
1539805000,0
1539805001,0
1539805002,0
1539805003,0
1539805004,0
1539805005,0
1539805006,0
1539805007,0
1539805008,0
1539805009,0
1539805010,0
1539805011,0
1539805012,0
1539805013,0
1539805014,0
1539805015,0
1539805016,0
1539805017,0
1539805018,0
1539805019,0
1539805020,0
1539805021,0
1539805022,0
1539805023,0
1539805024,0
1539805025,0
1539805026,0
1539805027,0
1539805028,0
1539805029,0
1539805030,0
1539805031,0
1539805032,0
1539805033,0
1539805034,0
1539805035,0
1539805036,0
1539805037,0
1539805038,0
1539805039,0
1539805040,0
1539805041,0
1539805042,0
1539805043,0
1539805044,0
1539805045,0
1539805046,0
1539805047,0
1539805048,0
1539805049,0
1539805050,0
1539805051,0
1539805052,0
1539805053,0
1539805054,0
1539805055,0
1539805056,0
1539805057,0
1539805058,0
1539805059,0
1539805060,0
1539805061,0
1539805062,0
1539805063,0
1539805064,0
1539805065,0
1539805066,0
1539805067,0
1539805068,0
1539805069,0
1539805070,0
1539805071,0
1539805072,0
1539805073,0
1539805074,0
1539805075,0
1539805076,0
1539805077,0
1539805078,0
1539805079,0
1539805080,0
1539805081,0
1539805082,0
1539805083,0
1539805084,0
1539805085,0
1539805086,0
1539805087,0
1539805088,0
1539805089,0
1539805090,0
1539805091,0
1539805092,0
1539805093,0
1539805094,0
1539805095,0
1539805096,0
1539805097,0
1539805098,0
1539805099,0
1539805100,0
1539805101,0
1539805102,0
1539805103,0
1539805104,0
