1537478001,0
1537478002,0
1537478003,0
1537478004,0
1537478005,0
1537478006,0
1537478007,0
1537478008,0
1537478009,0
1537478010,0
1537478011,0
1537478012,0
1537478013,0
1537478014,0
1537478015,0
1537478016,0
1537478017,0
1537478018,0
1537478019,0
1537478020,0
1537478021,0
1537478022,0
1537478023,0
1537478024,0
1537478025,0
1537478026,0
1537478027,0
1537478028,0
1537478029,0
1537478030,0
1537478031,0
1537478032,0
1537478033,0
1537478034,0
1537478035,0
1537478036,0
1537478037,0
1537478038,0
1537478039,0
1537478040,0
1537478041,0
1537478042,0
1537478043,0
1537478044,0
1537478045,0
1537478046,0
1537478047,0
1537478048,0
1537478049,0
1537478050,0
1537478051,0
1537478052,0
1537478053,0
1537478054,0
1537478055,0
1537478056,0
1537478057,0
1537478058,0
1537478059,0
1537478060,0
1537478061,0
1537478062,0
1537478063,0
1537478064,0
1537478065,0
1537478066,0
1537478067,0
1537478068,0
1537478069,0
1537478070,0
1537478071,0
1537478072,0
1537478073,0
1537478074,0
1537478075,0
1537478076,0
1537478077,0
1537478078,0
1537478079,0
1537478080,0
1537478081,0
1537478082,0
1537478083,0
1537478084,0
1537478085,0
1537478086,0
1537478087,0
1537478088,0
1537478089,0
1537478090,0
1537478091,0
1537478092,0
1537478093,0
1537478094,0
1537478095,0
1537478096,0
1537478097,0
1537478098,0
1537478099,0
1537478100,0
1537478101,0
1537478102,0
1537478103,0
1537478104,0
1537478105,0
1537478106,0
1537478107,0
1537478108,0
1537478109,0
1537478110,0
1537478111,0
1537478112,0
1537478113,0
1537478114,0
1537478115,0
1537478116,0
1537478117,0
1537478118,0
1537478119,0
1537478120,0
1537478121,0
1537478122,0
1537478123,0
1537478124,0
1537478125,0
1537478126,0
1537478127,0
1537478128,0
1537478129,0
1537478130,0
1537478131,0
1537478132,0
1537478133,0
1537478134,0
1537478135,0
1537478136,0
1537478137,0
1537478138,0
1537478139,0
1537478140,0
1537478141,0
1537478142,0
1537478143,0
1537478144,0
1537478145,0
1537478146,0
1537478147,0
1537478148,0
1537478149,0
1537478150,0
1537478151,0
1537478152,0
1537478153,0
1537478154,0
1537478155,0
1537478156,0
1537478157,0
1537478158,0
1537478159,0
1537478160,0
1537478161,0
1537478162,0
1537478163,0
1537478164,0
1537478165,0
1537478166,0
1537478167,0
1537478168,0
1537478169,0
1537478170,0
1537478171,0
1537478172,0
1537478173,0
1537478174,0
1537478175,0
1537478176,0
1537478177,0
1537478178,0
1537478179,0
1537478180,0
1537478181,0
1537478182,0
1537478183,0
1537478184,0
1537478185,0
1537478186,0
1537478187,0
1537478188,0
1537478189,0
1537478190,0
1537478191,0
1537478192,0
1537478193,0
1537478194,0
1537478195,0
1537478196,0
1537478197,0
1537478198,0
1537478199,0
1537478200,0
1537478201,0
1537478202,0
1537478203,0
1537478204,0
1537478205,0
1537478206,0
1537478207,0
1537478208,0
1537478209,0
1537478210,0
1537478211,0
1537478212,0
1537478213,0
1537478214,0
1537478215,0
1537478216,0
1537478217,0
1537478218,0
1537478219,0
1537478220,0
1537478221,0
1537478222,0
1537478223,0
1537478224,0
1537478225,0
1537478226,0
1537478227,0
1537478228,0
1537478229,0
1537478230,0
1537478231,0
1537478232,0
1537478233,0
1537478234,0
1537478235,0
1537478236,0
1537478237,0
1537478238,0
1537478239,0
1537478240,0
